,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
4953,1095002,1,2017-12-30,Not Available,404359,24,42,7,EUR,Female,Sarah Scherer,Taunusstein,HE,Hessen,65232,Germany,Europe,1993-08-31,2017-12-30,EUR,0.8338,Contoso 16GB New Generation MP5 Player M1650 White,Contoso,White,106.69,232.0,101,MP4&MP3,1,Audio,1855.0,2012-12-15
4954,1276004,1,2018-06-29,Not Available,470470,24,74,2,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2018-06-29,EUR,0.8578,NT Bluetooth Active Headphones E202 Black,Northwind Traders,Black,17.45,37.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4955,1980012,3,2020-06-02,Not Available,501361,24,610,2,EUR,Male,Dirk Biermann,Wiesbaden,HE,Hessen,65183,Germany,Europe,1981-08-13,2020-06-02,EUR,0.8949,Contoso Screen 80in E080 Silver,Contoso,Silver,55.57,109.0,305,Projectors & Screens,3,Computers,1855.0,2012-12-15
4956,1094010,3,2017-12-29,Not Available,567521,24,2187,1,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,Fabrikam Coffee Maker 4C E080 Grey,Fabrikam,Grey,66.23,129.9,805,Coffee Machines,8,Home Appliances,1855.0,2012-12-15
4957,1645026,1,2019-07-03,Not Available,489501,24,1208,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-07-03,EUR,0.8855,Fabrikam Business Videographer 1'' 25mm M600 Grey,Fabrikam,Grey,409.28,890.0,405,Camcorders,4,Cameras and camcorders,1855.0,2012-12-15
4958,1532013,3,2019-03-12,Not Available,564341,24,616,4,EUR,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,Europe,1999-08-01,2019-03-12,EUR,0.8869,WWI Projector 480p DLP12 Black,Wide World Importers,Black,254.4,499.0,305,Projectors & Screens,3,Computers,1855.0,2012-12-15
4959,1276004,6,2018-06-29,Not Available,470470,24,2154,2,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2018-06-29,EUR,0.8578,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,1855.0,2012-12-15
4960,1774025,1,2019-11-09,Not Available,408519,24,636,1,EUR,Female,Ute Theissen,Eiterfeld,HE,Hessen,36132,Germany,Europe,1958-12-22,2019-11-09,EUR,0.9063,WWI Projector 720p DLP56 Silver,Wide World Importers,Silver,459.4,999.0,305,Projectors & Screens,3,Computers,1855.0,2012-12-15
4961,1462017,2,2019-01-01,Not Available,536368,24,1897,1,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2019-01-01,EUR,0.8734,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,1855.0,2012-12-15
4962,1532013,5,2019-03-12,Not Available,564341,24,173,2,EUR,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,Europe,1999-08-01,2019-03-12,EUR,0.8869,SV 8xDVD E120 Black,Southridge Video,Black,45.83,89.9,202,VCD & DVD,2,TV and Video,1855.0,2012-12-15
4963,1352007,3,2018-09-13,Not Available,489501,24,2186,7,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-09-13,EUR,0.8606,Fabrikam Coffee Maker 5C E090 Grey,Fabrikam,Grey,75.96,149.0,805,Coffee Machines,8,Home Appliances,1855.0,2012-12-15
4964,1133012,1,2018-02-06,Not Available,434588,24,584,5,EUR,Female,Sandra Hertz,Reinheim,HE,Hessen,64354,Germany,Europe,1951-09-19,2018-02-06,EUR,0.8111,Contoso Screen 100in E010 Black,Contoso,Black,62.95,190.0,305,Projectors & Screens,3,Computers,1855.0,2012-12-15
4965,521012,2,2016-06-04,Not Available,445298,24,237,10,EUR,Female,Juliane Herrmann,Trebur,HE,Hessen,65468,Germany,Europe,1999-12-05,2016-06-04,EUR,0.8965,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,1855.0,2012-12-15
4966,1443022,4,2018-12-13,Not Available,480516,24,1046,1,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-12-13,EUR,0.8794,A. Datum SLR Camera M135 Black,A. Datum,Black,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4967,1443022,2,2018-12-13,Not Available,480516,24,2051,2,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-12-13,EUR,0.8794,Litware Microwave 1.6CuFt M125 Blue,Litware,Blue,82.77,179.99,803,Microwaves,8,Home Appliances,1855.0,2012-12-15
4968,1094010,1,2017-12-29,Not Available,567521,24,2051,1,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,Litware Microwave 1.6CuFt M125 Blue,Litware,Blue,82.77,179.99,803,Microwaves,8,Home Appliances,1855.0,2012-12-15
4969,1580013,5,2019-04-29,Not Available,489501,24,1901,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,White,142.75,279.99,802,Refrigerators,8,Home Appliances,1855.0,2012-12-15
4970,1247010,1,2018-05-31,Not Available,482970,24,2417,2,EUR,Female,Ulrike Probst,Vöhl,HE,Hessen,34516,Germany,Europe,1976-10-28,2018-05-31,EUR,0.8548,Litware 3-Speed Oscillating Blower Fan M115 Black,Litware,Black,34.03,73.99,808,Fans,8,Home Appliances,1855.0,2012-12-15
4971,1409018,1,2018-11-09,Not Available,434588,24,599,9,EUR,Female,Sandra Hertz,Reinheim,HE,Hessen,64354,Germany,Europe,1951-09-19,2018-11-09,EUR,0.8814,Contoso Projector 1080p X980 Silver,Contoso,Silver,760.38,2295.0,305,Projectors & Screens,3,Computers,1855.0,2012-12-15
4972,995010,1,2017-09-21,Not Available,503508,24,2354,9,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2017-09-21,EUR,0.84,Contoso Air conditioner 5200BTU E0100 White,Contoso,White,56.08,109.99,807,Air Conditioners,8,Home Appliances,1855.0,2012-12-15
4973,1980012,2,2020-06-02,Not Available,501361,24,223,3,EUR,Male,Dirk Biermann,Wiesbaden,HE,Hessen,65183,Germany,Europe,1981-08-13,2020-06-02,EUR,0.8949,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,266.26,579.0,203,Home Theater System,2,TV and Video,1855.0,2012-12-15
4974,995010,2,2017-09-21,Not Available,503508,24,1889,4,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2017-09-21,EUR,0.84,Contoso Washer & Dryer 24in M240 Red,Contoso,Red,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,1855.0,2012-12-15
4975,1305012,1,2018-07-28,Not Available,489501,24,1926,3,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-07-28,EUR,0.8602,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,1855.0,2012-12-15
4976,1532013,1,2019-03-12,Not Available,564341,24,1868,7,EUR,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,Europe,1999-08-01,2019-03-12,EUR,0.8869,Contoso Washer & Dryer 25.5in M255 White,Contoso,White,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,1855.0,2012-12-15
4977,521012,3,2016-06-04,Not Available,445298,24,2424,4,EUR,Female,Juliane Herrmann,Trebur,HE,Hessen,65468,Germany,Europe,1999-12-05,2016-06-04,EUR,0.8965,Litware Tower Fan E501 White,Litware,White,20.39,39.99,808,Fans,8,Home Appliances,1855.0,2012-12-15
4978,1315000,5,2018-08-07,Not Available,503508,24,2208,1,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2018-08-07,EUR,0.8619,Adventure Works Chandelier M8150 Silver,Adventure Works,Silver,123.47,268.5,806,Lamps,8,Home Appliances,1855.0,2012-12-15
4979,925000,1,2017-07-13,Not Available,530451,19,1619,4,EUR,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,10709,Germany,Europe,1985-06-30,2017-07-13,EUR,0.8759,Contoso DVD Player M130 Grey,Contoso,Grey,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4980,1771036,1,2019-11-06,Not Available,523379,19,1594,3,EUR,Female,Andrea Feierabend,Berlin Buckow,BE,Berlin,12357,Germany,Europe,1950-04-30,2019-11-06,EUR,0.9017,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4981,2098003,2,2020-09-28,Not Available,417275,19,163,3,EUR,Male,Stefan Vogler,Berlin Britz,BE,Berlin,12349,Germany,Europe,1977-08-25,2020-09-28,EUR,0.8569,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,527.53,1592.2,201,Televisions,2,TV and Video,1295.0,2015-04-04
4982,737000,2,2017-01-06,Not Available,417275,19,447,2,EUR,Male,Stefan Vogler,Berlin Britz,BE,Berlin,12349,Germany,Europe,1977-08-25,2017-01-06,EUR,0.9444,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers,1295.0,2015-04-04
4983,1533027,1,2019-03-13,Not Available,528140,19,1609,8,EUR,Male,Jens Klug,Berlin Zehlendorf,BE,Berlin,14165,Germany,Europe,1997-07-19,2019-03-13,EUR,0.8847,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Silver,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4984,433007,2,2016-03-08,Not Available,475071,19,123,2,EUR,Male,Lukas Keller,Berlin Waidmannslust,BE,Berlin,13469,Germany,Europe,1955-05-30,2016-03-08,EUR,0.9068,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,128.76,279.99,201,Televisions,2,TV and Video,1295.0,2015-04-04
4985,1472023,2,2019-01-11,Not Available,544035,19,1457,3,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2019-01-11,EUR,0.8671,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones,1295.0,2015-04-04
4986,1457062,1,2018-12-27,Not Available,469440,19,171,2,EUR,Female,Barbara Foerster,Berlin Marzahn,BE,Berlin,12685,Germany,Europe,1983-06-17,2018-12-27,EUR,0.879,SV 16xDVD E340 Black,Southridge Video,Black,45.53,99.0,202,VCD & DVD,2,TV and Video,1295.0,2015-04-04
4987,1457077,1,2018-12-27,Not Available,544035,19,47,2,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2018-12-27,EUR,0.879,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Black,76.45,149.95,104,Recording Pen,1,Audio,1295.0,2015-04-04
4988,1724024,2,2019-09-20,Not Available,544035,19,1434,2,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2019-09-20,EUR,0.9066,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,1295.0,2015-04-04
4989,1412000,2,2018-11-12,Not Available,417275,19,433,10,EUR,Male,Stefan Vogler,Berlin Britz,BE,Berlin,12349,Germany,Europe,1977-08-25,2018-11-12,EUR,0.8877,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969.0,303,Desktops,3,Computers,1295.0,2015-04-04
4990,1389008,3,2018-10-20,Not Available,535159,19,1604,8,EUR,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,2018-10-20,EUR,0.8718,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4991,1305000,1,2018-07-28,Not Available,535159,19,431,2,EUR,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,2018-07-28,EUR,0.8602,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,1295.0,2015-04-04
4992,934001,2,2017-07-22,Not Available,442109,19,431,1,EUR,Female,Silke Freitag,Berlin Hessenwinkel,BE,Berlin,12589,Germany,Europe,1966-02-03,2017-07-22,EUR,0.859,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,1295.0,2015-04-04
4993,1457062,2,2018-12-27,Not Available,469440,19,1605,2,EUR,Female,Barbara Foerster,Berlin Marzahn,BE,Berlin,12685,Germany,Europe,1983-06-17,2018-12-27,EUR,0.879,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4994,1762006,1,2019-10-28,Not Available,530451,19,69,4,EUR,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,10709,Germany,Europe,1985-06-30,2019-10-28,EUR,0.902,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,1295.0,2015-04-04
4995,391004,2,2016-01-26,Not Available,444160,19,69,6,EUR,Male,Tom Scholz,Berlin Neukölln,BE,Berlin,10961,Germany,Europe,1980-01-05,2016-01-26,EUR,0.9228,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,1295.0,2015-04-04
4996,2011000,2,2020-07-03,Not Available,544035,19,1702,3,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2020-07-03,EUR,0.8909,SV Hand Games for Office worker L28 Red,Southridge Video,Red,5.63,16.99,701,Boxed Games,7,Games and Toys,1295.0,2015-04-04
4997,1410022,1,2018-11-10,Not Available,417275,19,1644,3,EUR,Male,Stefan Vogler,Berlin Britz,BE,Berlin,12349,Germany,Europe,1977-08-25,2018-11-10,EUR,0.8814,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4998,1317023,4,2018-08-09,Not Available,590232,19,1578,3,EUR,Male,Phillipp Furst,Berlin Schöneberg,BE,Berlin,10783,Germany,Europe,1941-10-13,2018-08-09,EUR,0.8626,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
4999,1389008,4,2018-10-20,Not Available,535159,19,443,2,EUR,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,2018-10-20,EUR,0.8718,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers,1295.0,2015-04-04
5000,1848000,1,2020-01-22,Not Available,565690,19,1631,2,EUR,Male,Mathias Wagner,Berlin Mariendorf,BE,Berlin,12105,Germany,Europe,1977-08-06,2020-01-22,EUR,0.9019,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
5001,1457062,3,2018-12-27,Not Available,469440,19,75,3,EUR,Female,Barbara Foerster,Berlin Marzahn,BE,Berlin,12685,Germany,Europe,1983-06-17,2018-12-27,EUR,0.879,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,17.45,37.95,106,Bluetooth Headphones,1,Audio,1295.0,2015-04-04
5002,1100026,1,2018-01-04,Not Available,403860,19,1629,1,EUR,Male,Christian Oster,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,1991-09-22,2018-01-04,EUR,0.8288,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
5003,2011000,3,2020-07-03,Not Available,544035,19,302,1,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2020-07-03,EUR,0.8909,SV Car Video LCD9.2W X9280 Black,Southridge Video,Black,330.99,999.0,205,Car Video,2,TV and Video,1295.0,2015-04-04
5004,496001,2,2016-05-10,Not Available,429294,19,132,1,EUR,Female,Doreen Koch,Berlin Marzahn,BE,Berlin,12683,Germany,Europe,1956-09-13,2016-05-10,EUR,0.8791,"Adventure Works 20"" Analog CRT TV E45 Brown",Adventure Works,Brown,101.97,200.0,201,Televisions,2,TV and Video,1295.0,2015-04-04
5005,1795042,2,2019-11-30,Not Available,565690,19,93,5,EUR,Male,Mathias Wagner,Berlin Mariendorf,BE,Berlin,12105,Germany,Europe,1977-08-06,2019-11-30,EUR,0.9106,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Blue,34.36,67.4,106,Bluetooth Headphones,1,Audio,1295.0,2015-04-04
5006,1767030,2,2019-11-02,Not Available,589984,19,444,2,EUR,Male,Tom Koertig,Berlin Wedding,BE,Berlin,13409,Germany,Europe,1939-04-10,2019-11-02,EUR,0.8977,WWI Desktop PC2.33 X2330 Black,Wide World Importers,Black,304.48,919.0,303,Desktops,3,Computers,1295.0,2015-04-04
5007,414021,1,2016-02-18,Not Available,544035,19,1763,3,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2016-02-18,EUR,0.9022,MGS Flight Simulator 2000 M410,Tailspin Toys,Pink,45.87,99.75,702,Download Games,7,Games and Toys,1295.0,2015-04-04
5008,1771036,2,2019-11-06,Not Available,523379,19,1669,2,EUR,Female,Andrea Feierabend,Berlin Buckow,BE,Berlin,12357,Germany,Europe,1950-04-30,2019-11-06,EUR,0.9017,MGS Hand Games men M300 Black,Tailspin Toys,Black,3.17,6.89,701,Boxed Games,7,Games and Toys,1295.0,2015-04-04
5009,1100026,2,2018-01-04,Not Available,403860,19,83,3,EUR,Male,Christian Oster,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,1991-09-22,2018-01-04,EUR,0.8288,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Silver,45.98,99.99,106,Bluetooth Headphones,1,Audio,1295.0,2015-04-04
5010,1641031,2,2019-06-29,Not Available,544035,19,1426,2,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2019-06-29,EUR,0.8787,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones,1295.0,2015-04-04
5011,1682014,2,2019-08-09,Not Available,544035,19,1461,3,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2019-08-09,EUR,0.893,Contoso Touch Screen Phones Capacitive M908 Black,Contoso,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,1295.0,2015-04-04
5012,934001,1,2017-07-22,Not Available,442109,19,1624,5,EUR,Female,Silke Freitag,Berlin Hessenwinkel,BE,Berlin,12589,Germany,Europe,1966-02-03,2017-07-22,EUR,0.859,Contoso DVD Recorder L220 White,Contoso,White,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
5013,1317023,1,2018-08-09,Not Available,590232,19,122,5,EUR,Male,Phillipp Furst,Berlin Schöneberg,BE,Berlin,10783,Germany,Europe,1941-10-13,2018-08-09,EUR,0.8626,"Adventure Works 19"" Portable LCD HDTV M110 Silver",Adventure Works,Silver,128.76,279.99,201,Televisions,2,TV and Video,1295.0,2015-04-04
5014,1722001,1,2019-09-18,Not Available,523379,19,1469,1,EUR,Female,Andrea Feierabend,Berlin Buckow,BE,Berlin,12357,Germany,Europe,1950-04-30,2019-09-18,EUR,0.9047,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,1295.0,2015-04-04
5015,1457077,2,2018-12-27,Not Available,544035,19,2507,4,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2018-12-27,EUR,0.879,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Contoso,White,2.42,4.74,505,Cell phones Accessories,5,Cell phones,1295.0,2015-04-04
5016,433007,3,2016-03-08,Not Available,475071,19,2507,1,EUR,Male,Lukas Keller,Berlin Waidmannslust,BE,Berlin,13469,Germany,Europe,1955-05-30,2016-03-08,EUR,0.9068,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Contoso,White,2.42,4.74,505,Cell phones Accessories,5,Cell phones,1295.0,2015-04-04
5017,1349007,1,2018-09-10,Not Available,469440,19,146,1,EUR,Female,Barbara Foerster,Berlin Marzahn,BE,Berlin,12685,Germany,Europe,1983-06-17,2018-09-10,EUR,0.8642,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,960.82,2899.99,201,Televisions,2,TV and Video,1295.0,2015-04-04
5018,1485019,1,2019-01-24,Not Available,413347,19,56,8,EUR,Female,Simone Fassbinder,Berlin Spandau,BE,Berlin,13581,Germany,Europe,1973-02-11,2019-01-24,EUR,0.8818,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio,1295.0,2015-04-04
5019,962010,1,2017-08-19,Not Available,469440,19,56,8,EUR,Female,Barbara Foerster,Berlin Marzahn,BE,Berlin,12685,Germany,Europe,1983-06-17,2017-08-19,EUR,0.8518,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio,1295.0,2015-04-04
5020,1317023,3,2018-08-09,Not Available,590232,19,1296,1,EUR,Male,Phillipp Furst,Berlin Schöneberg,BE,Berlin,10783,Germany,Europe,1941-10-13,2018-08-09,EUR,0.8626,Contoso USB Cable M250 Black,Contoso,Black,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1295.0,2015-04-04
5021,1641031,1,2019-06-29,Not Available,544035,19,1771,6,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-07-03,2019-06-29,EUR,0.8787,MGS Age of Empires III: The Asian Dynasties 2009 E127,Tailspin Toys,White,17.33,34.0,702,Download Games,7,Games and Toys,1295.0,2015-04-04
5022,1795042,3,2019-11-30,Not Available,565690,19,436,3,EUR,Male,Mathias Wagner,Berlin Mariendorf,BE,Berlin,12105,Germany,Europe,1977-08-06,2019-11-30,EUR,0.9106,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,White,188.13,369.0,303,Desktops,3,Computers,1295.0,2015-04-04
5023,393001,2,2016-01-28,Not Available,530451,19,1228,4,EUR,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,10709,Germany,Europe,1985-06-30,2016-01-28,EUR,0.9172,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",Fabrikam,Blue,536.74,1620.0,405,Camcorders,4,Cameras and camcorders,1295.0,2015-04-04
5024,737000,4,2017-01-06,Not Available,417275,19,1548,2,EUR,Male,Stefan Vogler,Berlin Britz,BE,Berlin,12349,Germany,Europe,1977-08-25,2017-01-06,EUR,0.9444,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,122.32,266.0,504,Smart phones & PDAs,5,Cell phones,1295.0,2015-04-04
5025,2210000,1,2021-01-18,Not Available,403860,19,1580,4,EUR,Male,Christian Oster,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,1991-09-22,2021-01-18,EUR,0.8289,SV DVD Recorder L230 Grey,Southridge Video,Grey,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1295.0,2015-04-04
5026,1317023,2,2018-08-09,Not Available,590232,19,344,1,EUR,Male,Phillipp Furst,Berlin Schöneberg,BE,Berlin,10783,Germany,Europe,1941-10-13,2018-08-09,EUR,0.8626,Fabrikam Laptop12 M2000 White,Fabrikam,White,186.6,366.0,301,Laptops,3,Computers,1295.0,2015-04-04
5027,1795042,1,2019-11-30,Not Available,565690,19,1709,2,EUR,Male,Mathias Wagner,Berlin Mariendorf,BE,Berlin,12105,Germany,Europe,1977-08-06,2019-11-30,EUR,0.9106,MGS Gears of War M170,Tailspin Toys,Blue,32.25,70.13,702,Download Games,7,Games and Toys,1295.0,2015-04-04
5028,1767030,1,2019-11-02,Not Available,589984,19,1773,8,EUR,Male,Tom Koertig,Berlin Wedding,BE,Berlin,13409,Germany,Europe,1939-04-10,2019-11-02,EUR,0.8977,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,Tailspin Toys,Black,21.92,43.0,702,Download Games,7,Games and Toys,1295.0,2015-04-04
